date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:00	606/606	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jul%202016%2012:45:53%20GMT	https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/icons/fire.png	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/icons/fire.png	(from https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=4.11.2.1)
14:49:00	792/792	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jul%202016%2012:45:53%20GMT	https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/icons/heart.png	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/icons/heart.png	(from https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=4.11.2.1)
14:49:01	505/505	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jul%202016%2012:45:53%20GMT	https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/icons/mail.png	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/icons/mail.png	(from https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=4.11.2.1)
14:49:01	756/756	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jul%202016%2012:45:52%20GMT	https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/icons/plus-shield.png	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/icons/plus-shield.png	(from https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=4.11.2.1)
14:49:01	657/657	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jul%202016%2012:45:52%20GMT	https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/icons/video.png	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/icons/video.png	(from https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=4.11.2.1)
14:49:01	223/223	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jul%202016%2012:42:46%20GMT	https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/toggle_open.png	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/toggle_open.png	(from https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=4.11.2.1)
14:49:02	168/168	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jul%202016%2012:42:47%20GMT	https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/toggle_close.png	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/toggle_close.png	(from https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=4.11.2.1)
14:49:02	198/198	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jul%202016%2012:42:47%20GMT	https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/flickr.png	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/images/flickr.png	(from https://www.liberalalliance.dk/wp-content/plugins/js_composer_theme/assets/css/js_composer.min.css?ver=4.11.2.1)
14:49:03	1195/1195	---M--	200	added ('OK')	image/gif	date:Mon,%2025%20Jul%202016%2012:35:38%20GMT	https://www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/images/pre_code.gif	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/images/pre_code.gif	(from https://www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/stylesheet/css/theme-styles.min-blessed1.css)
14:49:03	1002/1002	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jul%202016%2012:35:38%20GMT	https://www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/images/selectbox-arrow.png	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/images/selectbox-arrow.png	(from https://www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/stylesheet/css/theme-styles.min-blessed1.css)
14:49:03	1025/1025	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Jul%202016%2012:35:39%20GMT	https://www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/images/jp-volume-control.png	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/images/jp-volume-control.png	(from https://www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/stylesheet/css/theme-styles.min-blessed1.css)
14:49:04	81712/81712	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Mar%202018%2009:19:05%20GMT	https://www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/images/jplayer.blue.monday.jpg	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/images/jplayer.blue.monday.jpg	(from https://www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/stylesheet/css/theme-styles.min-blessed1.css)
14:49:06	81736/81736	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Mar%202018%2009:19:07%20GMT	https://www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/images/flexslider-bg-gradient.png	D:/Wesbites/Liberal%20alliance%20member/www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/images/flexslider-bg-gradient.png	(from https://www.liberalalliance.dk/wp-content/themes/jupiter4.4.5/stylesheet/css/theme-styles.min-blessed1.css)
